doc_id,chunk_id,sentence_text,sentence_index_in_chunk,d_lemma,d_surface,d_class,d_polarity,d_method,i_head_lemma,i_phrase_text,i_has_conj,i_method,c_texts,c_types,c_cues,c_count,b_text,b_cue,b_found,a_raw_text,a_head,a_class,a_method,a_is_conjoined,o_local_present,o_local_text,o_local_type,o_local_cue,statement_type_candidate
03807803a9187364,18927,"979,388 1,019,388 Classified modifications—program increase ................................................................",0,,,,,,modification,modifications,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,18936,"710,550 660,550 Program decrease ........................................................................................................",0,,,,,,decrease,decrease,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,18963,"................................................................................ 142,188 142,188 014 MOBILE USER OBJECTIVE SYSTEM ..................................................................",0,,,,,,objective,OBJECTIVE SYSTEM,False,strategy_root,,,,0,SYSTEM,aim_span,True,"142,188 142,188 014 MOBILE USER",user,explicit,nsubj,False,False,,,,strategy_candidate
03807803a9187364,18968,PROCUREMENT (In Thousands of Dollars) Line Item FY 2022 Request Conference Authorized 018 ROCKET SYSTEMS LAUNCH PROGRAM ............................................................,0,,,,,,program,PROGRAM,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,18978,"48,584 Program carryover .......................................................................................................",0,,,,,,carryover,carryover,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,18987,"5,804 5,804 003 CAP VEHICLES ......................................................................................................... 1,066 1,800 Program increase—Civil Air Patrol ............................................................................",0,,,,,,.........................................................................................................,.........................................................................................................,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,18996,"111,820 103,728 Program decrease ........................................................................................................",0,,,,,,decrease,decrease,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19026,"3,95 9 3,959 040 MAINTENANCE REPAIR & OVERHAUL INITIATIVE .......................................",0,,,,,,initiative,INITIATIVE,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19033,"162,955 157,817 Program decrease ........................................................................................................",0,,,,,,decrease,decrease,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19051,"48,534 48,534 SPECIAL SUPPORT PROJECTS 062 DARP RC135 .............................................................................................................. 27, 359 27,359 063 DCGS-AF .................................................................................................................... 261,070 261,070 065 SPECIAL UPDATE PROGRAM ...............................................................................",0,,,,,,project,PROJECTS,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19053,"20,983,908 21,18 3,908 Program increase .........................................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19056,"100,000 Program increase .........................................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19058,"74,060 74,060 MAJOR EQUIPMENT, NSA 046 INFORMATION SYSTEMS SECURITY PROGRAM (ISSP) ................................. 315 315 MAJOR EQUIPMENT, DISA 010 INFORMATION SYSTEMS SECURITY ..................................................................",0,,,,,,equipment,EQUIPMENT,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19060,TELEPORT PROGRAM ............................................................................................,0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19111,"26,806 26,806 074 WARRIOR SYSTEMS <$5M .................................................................................... 284,548 294,548 Radio integration system program upgrade ................................................................",0,,,,,,upgrade,upgrade,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19122,"950,000 Program increase",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19128,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized RESEARCH, DEVELOPMENT, TEST & EVAL, ARMY BASIC RESEARCH 001 0601102A DEFENSE RESEARCH SCIENCES .................................................",0,,,,,,sciences,SCIENCES,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19128,"297,241 328,788 Program increase ..................................................................................",1,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19129,"[22,047 ] Program increase—digital thread for advanced manufacturing ...........",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19130,"[5,000 ] Program increase—lightweight high entropy metallic alloy discovery ..",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19131,"[3,000 ] Program increase—unmanned aerial systems hybrid propulsion .........",0,,,,,,increase,increase,False,strategy_root,,,,0,systems,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19133,"66,981 96,981 Program increase—defense university research instrumentation pro- gram.",0,,,,,,gram,gram,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19134,"[30,000 ] 003 0601104A UNIVERSITY AND INDUSTRY RESEARCH CENTERS .............. 94,003 103,003 Program increase—biotechnology advancements ..................................",0,,,,,,center,CENTERS,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19138,"10,183 15,183 Program increase—extreme events in structurally evolving materials [5,000 ] SUBTOTAL BASIC RESEARCH ...............................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19145,"105,168 115,168 Program",0,,,,,,program,Program,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19149,"[8,000 ] CPF—Army Research Lab (ARL) Additive Manufacturing/Machine Learning (AM/ML) Initiative.",0,,,,,,initiative,Initiative,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19152,"[6,000 ] Program increase—advanced manufacturing materials processes ini- tiative.",0,,,,,,process,processes ini- tiative,False,strategy_root,,,,0,,,False,advanced manufacturing materials,material,explicit,nsubj,False,False,,,,strategy_candidate
03807803a9187364,19153,"[10,000 ] Program increase—advanced polymers for force protection .................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19154,"[8,000 ] Program increase—ceramic materials for extreme environments ........",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19155,"[2,500 ] Program increase—earthen structures soil enhancement .....................",0,,,,,,enhancement,enhancement,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19156,"[3,000 ] Program increase—polar proving ground and training program .........",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19157,"[2,000 ] Program increase—verified inherent control ........................................",0,,,,,,verify,verified inherent control,False,strategy_root,,,,0,,,False,"2,000 ] Program increase —",increase,explicit,nsubj,False,False,,,,strategy_candidate
03807803a9187364,19162,"[2,500 ] Program increase—prototyping energy smart autonomous ground systems.",0,,,,,,increase,increase,False,strategy_root,,,,0,systems,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19166,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized Alternative PNT ....................................................................................",0,,,,,,pnt,PNT,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19174,"64,285 67,285 Program increase—novel printed armaments components ...................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19180,"[10,000 ] Program increase—kill chain automation .............................................",0,,,,,,kill,kill chain automation,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19181,"[8,000 ] Program increase—precision long range integrated strike ...................",0,,,,,,strike,strike,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19205,"107,966 115,966 Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19211,"[4,000 ] Program increase—3D printing of infrastructure ................................",0,,,,,,print,printing,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19212,"[5,000 ] Program increase—cold weather research ............................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19213,"[2,000 ] Program increase—entry control points at installations ......................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19214,"[5,000 ] Program increase—graphene applications for military engineering .....",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19215,"[2,000 ] Program increase—rapid entry and sustainment for the arctic ...........",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19220,"189,123 229,123 Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19223,"[3,500 ] Program increase—combat vehicle lithium 6T battery development ....",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19231,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized Missile effects planning tool development .............................................",0,,,,,,development,development,False,strategy_root,,,,0,tool,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19234,"179,677 187,677 Program increase—20mm chaingun development for FLARA ............",0,,,,,,development,development,False,strategy_root,for FLARA,prep_phrase,for,1,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19236,"48,826 68,826 Program increase—armored combat vehicle HEL integration .............",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19237,"[10,000 ] Program increase—missile MENTOR ..................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19244,"18,755 20,755 Program increase—multi-function and multi-mission payload .............",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19247,"5,000 Program increase—machine learning for integrated fires ....................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19260,"[–24,500 ] Program increase—FLRAA ..................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19279,"[–80,000 ] Program decrease ..................................................................................",0,,,,,,decrease,decrease,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19285,"[–2,000 ] Program increase—multi-sensor terrain data capture and processing [4,600 ] 079 0604134A COUNTER",0,,,,,,increase,increase,False,strategy_root,,,,0,data,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19296,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized SYSTEM DEVELOPMENT & DEMONSTRATION 089 0604201A AIRCRAFT AVIONICS .......................................................................",0,,,,,,development,DEVELOPMENT,False,strategy_root,,,,0,SYSTEM,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19300,"67,873 72,873 Program increase—turret gunner survivability and simulation envi- ronment.",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19333,"76,936 58,736 Program decrease ..................................................................................",0,,,,,,decrease,decrease,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19343,"22,960 20,960 Program reduction",0,,,,,,reduction,reduction,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19357,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized 149 0605233A ACCESSIONS INFORMATION ENVIRONMENT (AIE) ................",0,,,,,,environment,ENVIRONMENT,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19363,growth—program management ..........................................,0,,,,,,management,management,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19374,"240,877 240,877 167 0605326A CONCEPTS EXPERIMENTATION PROGRAM ..............................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19386,"43,042 48,042 Program increase—polymer case ammunition ......................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19391,"5,363 5,363 187 0606105A MEDICAL PROGRAM-WIDE ACTIVITIES ......................................",0,,,,,,activity,ACTIVITIES,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19394,"1,416,698 1,421,698 OPERATIONAL SYSTEMS DEVELOPMENT UNDISTRIBUTED 190 0603778A MLRS PRODUCT IMPROVEMENT PROGRAM .............................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19399,PRODUCT IMPROVEMENT PROGRAM ...............,0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19400,"4,773 4,773 195 0607137A CHINOOK PRODUCT IMPROVEMENT PROGRAM ......................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19402,"[8,000 ] Program increase—T55–714C acceleration ..........................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19403,"[10,000 ] 196 0607139A IMPROVED TURBINE ENGINE PROGRAM ..................................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19404,"275,024 315,024 Army improved turbine engine program ...............................................",0,,,,,,improve,improved turbine engine program,False,strategy_root,,,,0,,,False,"275,024 315,024 Army",army,explicit,nsubj,False,False,,,,strategy_candidate
03807803a9187364,19408,"10,067 25,067 Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19415,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized 206 0203728A JOINT AUTOMATED DEEP OPERATION COORDINATION SYSTEM (JADOCS).",0,,,,,,system,SYSTEM,False,strategy_root,,,,0,SYSTEM,aim_span,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19417,"211,523 276,523 Program increase—Abrams modernization ...........................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19427,"24,531 24,531 220 0303140A INFORMATION SYSTEMS SECURITY PROGRAM .......................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19442,"117,448 167,448 Defense university research instrumentation program .........................",0,,,,,,program,program,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19445,"23,399 Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19448,"[1,985 ] Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19451,"23,013 31,013 Program increase—multi-mission UAV-borne electronic attack ..........",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19457,"51,112 58,612 Program increase—unmanned logistics solutions",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19470,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized Continuous distributed sensing systems ...............................................",0,,,,,,system,systems,False,strategy_root,,,,0,systems,aim_span,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19473,"[5,000 ] Program increase—undersea warfare applied research ocean aero ......",0,,,,,,apply,applied research ocean aero,False,strategy_root,,,,0,,,False,undersea warfare,warfare,explicit,nsubj,False,False,,,,strategy_candidate
03807803a9187364,19475,"173,356 193,356 Program increase—long endurance, autonomous mobile acoustic de- tection systems.",0,,,,,,increase,increase,False,strategy_root,,,,0,systems,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19485,"[9,600 ] Program increase—low-cost atrittable aircraft technology ...................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19488,"265,299 265,299 022 0603680N MANUFACTURING TECHNOLOGY PROGRAM ............................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19494,"[10,000 ] Program increase—railgun ...................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19521,"296,231 303,731 Program increase—composites development .........................................",0,,,,,,composite,composites development,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19529,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized Armored reconnaissance vehicle GFE excess to need ...........................",0,,,,,,excess,excess,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19534,"20,677 20,677 062 0603724N NAVY ENERGY PROGRAM ..............................................................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19561,"5,529 5,529 092 0604659N PRECISION STRIKE WEAPONS DEVELOPMENT PROGRAM ..",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19564,"127,756 104,756 Project 3343 lack of program justification ...........................................",0,,,,,,lack,lack,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19573,"16,204 23,204 Program increase—K-max unmanned logistics system ........................",0,,,,,,increase,increase,False,strategy_root,,,,0,system,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19583,"46,418 54,418 Program increase—MH–60 modernization ...........................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19584,"[8,000 ] 108 0604221N P–3 MODERNIZATION PROGRAM ..................................................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19593,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized 115 0604264N AIR CREW SYSTEMS DEVELOPMENT .........................................",0,,,,,,development,DEVELOPMENT,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19610,"46,121 52,621 Program increase—stratospheric balloons ............................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19611,"[6,500 ] 128 0604419N ADVANCED SENSORS APPLICATION PROGRAM (ASAP) .........",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19612,"15,000 Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19636,"3,967 11,467 Program increase—autonomous aerial technology for distributed lo- gistics.",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19644,"150,592 90,472 Unjustified air vehicle acquisition strategy ...........................................",0,,,,,,strategy,strategy,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19659,"136,140 133,781 Program decrease ..................................................................................",0,,,,,,decrease,decrease,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19663,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized MANAGEMENT SUPPORT 176 0604256N THREAT SIMULATOR DEVELOPMENT .......................................",0,,,,,,development,DEVELOPMENT,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19674,"8,065 8,065 191 0605873M MARINE CORPS PROGRAM WIDE SUPPORT ..............................",0,,,,,,program,PROGRAM WIDE SUPPORT,False,strategy_root,,,,0,,,False,"8,065 8,065 191 0605873 M MARINE CORPS",corps,explicit,nsubj,False,False,,,,strategy_candidate
03807803a9187364,19687,"[15,000 ] 204 0101224N SSBN SECURITY TECHNOLOGY PROGRAM ...............................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19692,"189,224 196,224 Program increase—neural network algorithms on advanced proc- essors.",0,,,,,,increase,increase,False,strategy_root,,,,0,algorithms,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19693,"[3,000 ] Program increase—noise reduction research ........................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19705,"133,520 125,823 Program decrease ..................................................................................",0,,,,,,decrease,decrease,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19725,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized Navy UFR—Accelerate Naval Tactical Grid Development for Joint All-Domain Command and Control (JADC2).",0,,,,,,accelerate,Accelerate Naval Tactical Grid Development,False,strategy_root,for Joint All - Domain Command and Control ( JADC2,prep_phrase,for,1,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19726,"[4,800 ] 235 0303140N INFORMATION SYSTEMS SECURITY PROGRAM .......................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19727,"33,311 33,311 236 0305192N MILITARY INTELLIGENCE PROGRAM (MIP) ACTIVITIES ......",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19742,"1,872,586 1,872,586 SUBTOTAL OPERATIONAL SYSTEMS DEVELOP- MENT. 5,313,319 5,404,222 SOFTWARE AND DIGITAL TECHNOLOGY PILOT PROGRAMS UNDISTRIBUTED 254 0608013N RISK MANAGEMENT INFORMATION—SOFTWARE PILOT PROGRAM.",0,,,,,,ment,MENT,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19743,"13,703 13,703 255 0608113N NAVY NEXT GENERATION ENTERPRISE NETWORK (NGEN)—SOFTWARE PILOT PROGRAM.",0,,,,,,network,NETWORK,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19744,"955,151 955,151 256 0608231N MARITIME TACTICAL COMMAND AND CONTROL (MTC2)— SOFTWARE PILOT PROGRAM.",0,,,,,,command,COMMAND,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19747,"22,639,362 23,101,189 RESEARCH, DEVELOPMENT, TEST & EVAL, AF BASIC RESEARCH 001 0601102F DEFENSE RESEARCH SCIENCES ................................................. 328,303 347,823 Program increase—basic research ........................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19776,"[2,000 ] Program increase—quantum network testbed ......................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19779,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized ADVANCED TECHNOLOGY DEVELOPMENT 017 0603032F FUTURE AF INTEGRATED TECHNOLOGY DEMOS ..................",0,,,,,,demo,DEMOS,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19781,"[75,000 ] Program reduction ................................................................................",0,,,,,,reduction,reduction,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19798,"157,423 157,423 028 0603605F ADVANCED WEAPONS TECHNOLOGY ......................................... 28,258 33,258 Program increase—LIDAR CUAS automated target recognition .......",0,,,,,,technology,TECHNOLOGY,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19799,"[5,000 ] 029 0603680F MANUFACTURING TECHNOLOGY PROGRAM ............................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19802,"[5,000 ] Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19803,"[70,000 ] Smart manufacturing digital thread initiative ......................................",0,,,,,,initiative,initiative,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19804,"[10,000 ] Sustainment and modernization research and development program ..",0,,,,,,program,program,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19817,"123,712 380,712 Program increase—AETP ....................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
